time_ms,potential_uv
0.0,-0.011917657104385597
0.01001001001001001,0.00910188955229826
0.02002002002002002,0.007241498815302532
0.03003003003003003,-0.01097070834339091
0.04004004004004004,0.00030460033886500006
0.050050050050050046,0.0018876642582727175
0.06006006006006006,-0.030438040489989684
0.07007007007007007,0.0032557471850261015
0.08008008008008008,0.003661226492305287
0.09009009009009009,0.0013173389640998001
0.10010010010010009,-0.0014142141664109668
0.11011011011011011,-0.005951195510226222
0.12012012012012012,-0.005819128181675185
0.13013013013013014,0.03316439129391718
0.14014014014014015,0.006426206401145417
0.15015015015015015,-0.005834387323811732
0.16016016016016016,0.003881294405266862
0.17017017017017017,0.01985922616468505
0.18018018018018017,-0.010361876510797901
0.19019019019019018,0.0201903674506657
0.20020020020020018,-0.006822356627026829
0.21021021021021022,-0.02072922737532851
0.22022022022022023,0.0058571922570231786
0.23023023023023023,0.004612642648523104
0.24024024024024024,-0.003677341294567651
0.2502502502502503,0.01715455164698512
0.2602602602602603,0.01606343388931492
0.2702702702702703,-0.01025743698215455
0.2802802802802803,0.00032234914500454953
0.2902902902902903,0.009935960819342253
0.3003003003003003,-0.0005995981761698966
0.3103103103103103,-0.0038863948743277977
0.3203203203203203,-0.009779447079280898
0.3303303303303303,0.009474038744296174
0.34034034034034033,-0.005605364648226423
0.35035035035035034,-0.01256041750471854
0.36036036036036034,-0.018981073583204857
0.37037037037037035,-0.02362605074688926
0.38038038038038036,-0.020125825678839294
0.39039039039039036,0.0064469898284005575
0.40040040040040037,0.008764560995799035
0.41041041041041043,0.015690366833895714
0.42042042042042044,-0.011959429666277624
0.43043043043043044,-0.02552219242466727
0.44044044044044045,0.002814281831840806
0.45045045045045046,0.027044310647188284
0.46046046046046046,-0.006538250612971362
0.47047047047047047,0.00025096630519042706
0.4804804804804805,0.005907861019340289
0.4904904904904905,-0.0058072208211051805
0.5005005005005005,-0.02126094767321386
0.5105105105105106,0.011974208784570669
0.5205205205205206,0.006396358038375482
0.5305305305305306,-0.02784009551767196
0.5405405405405406,0.002125984321377595
0.5505505505505506,-0.018861286033232474
0.5605605605605606,-0.0059282492292088065
0.5705705705705706,-0.01026853042778754
0.5805805805805806,0.015901451808570822
0.5905905905905906,0.00788737843810213
0.6006006006006006,0.010670227535400402
0.6106106106106106,-0.009784165489473785
0.6206206206206206,0.014111662571340878
0.6306306306306306,0.011561637807415048
0.6406406406406406,-0.011103725765420841
0.6506506506506506,-0.004798101172383761
0.6606606606606606,-0.002682350899380917
0.6706706706706707,-0.005958688868720318
0.6806806806806807,0.004262562182078552
0.6906906906906907,0.001201026950151298
0.7007007007007007,0.007119232899220834
0.7107107107107107,-0.004951902396934268
0.7207207207207207,-0.011657802536280844
0.7307307307307307,-0.002474005093683445
0.7407407407407407,0.004029288491778343
0.7507507507507507,-0.015241859339383901
0.7607607607607607,-0.0008294799333387675
0.7707707707707707,0.0019965703230421174
0.7807807807807807,-0.004805500035575586
0.7907907907907907,9.911972820627665e-06
0.8008008008008007,0.014290280103390555
0.8108108108108109,0.010670767315488047
0.8208208208208209,-0.005071147907901784
0.8308308308308309,0.020194558638606305
0.8408408408408409,-0.005563660914267307
0.8508508508508509,0.005782885870988737
0.8608608608608609,0.002768291714390226
0.8708708708708709,0.0163969975670472
0.8808808808808809,0.014156014984125671
0.8908908908908909,-0.023362042282677492
0.9009009009009009,0.01103472720358248
0.9109109109109109,0.011977182320975409
0.9209209209209209,-0.011284681688753179
0.9309309309309309,0.012097602333045876
0.9409409409409409,0.016581883157256654
0.950950950950951,-0.0025963284744169417
0.960960960960961,0.01104010228200202
0.970970970970971,-0.0035059858893957425
0.980980980980981,0.008432320333225215
0.990990990990991,-0.012160642985928439
1.001001001001001,-0.019275852266418418
1.011011011011011,-0.006279968910894307
1.021021021021021,0.016732872892955407
1.031031031031031,0.015007950942826894
1.0410410410410411,0.016970298587038683
1.0510510510510511,-0.004281678870299129
1.0610610610610611,0.021968775852565566
1.0710710710710711,0.00474778359447079
1.0810810810810811,-0.010985662955268996
1.0910910910910911,-0.007443176229349342
1.1011011011011012,0.00579837809299425
1.1111111111111112,-0.00013877555616558136
1.1211211211211212,-0.003596428215066704
1.1311311311311312,0.017738007425172498
1.1411411411411412,0.008027116081022748
1.1511511511511512,0.014503867894270875
1.1611611611611612,0.008514439090675525
1.1711711711711712,-0.006240869978194116
1.1811811811811812,-0.004532992656959239
1.1911911911911912,0.01844500975858126
1.2012012012012012,0.00627159122331798
1.2112112112112112,0.018758762353637923
1.2212212212212212,0.013566669998573339
1.2312312312312312,0.004501676986572841
1.2412412412412412,-0.019460517690186994
1.2512512512512513,0.02656554666196012
1.2612612612612613,0.01389320232647813
